CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,MaritalStatus,AgeGroup,Gender,HourSpendOnApp,OrderCount,OrderAmountHikeFromlastYear,DaySinceLastOrder,PreferedOrderCat,NumberOfStreamerFollowed,SatisfactionScore,Complain,CouponUsed,DiscountAmount,R_Score,F_Score,M_Score,RFM_Score,UserSegment,PreferredLoginDevice_encoded,MaritalStatus_encoded,Gender_encoded,PreferedOrderCat_encoded,Cluster,ClusterName,ChurnProbability,RiskLevel
50627,0,23.0,Pad,3,6.0,Divorced,3,Female,3.0,1.0,12.0,13.0,Laptop & Accessory,1,3,0,1.0,163.47,1,1,3,113,低价值用户,1,0,0,3,1,新用户,0.01,低风险
50628,1,3.0,Phone,1,22.0,Single,1,Female,3.0,15.0,16.0,14.0,Household,2,5,0,15.0,127.43,1,5,1,151,普通用户,2,2,0,2,0,高价值忠诚用户,0.93,高风险
50629,0,12.0,Pad,1,28.0,Single,3,Female,2.0,2.0,13.0,8.0,Fashion,2,5,1,1.0,208.8,2,2,4,224,普通用户,1,2,0,0,3,低价值用户,0.03,低风险
50630,0,6.0,Pad,3,14.0,Single,4,Female,2.0,2.0,19.0,2.0,Household,1,2,0,2.0,123.42,5,2,1,521,普通用户,1,2,0,2,2,普通活跃用户,0.1,低风险
50631,0,18.0,Mobile Phone,3,17.0,Divorced,3,Female,2.0,1.0,13.0,1.0,Grocery,4,2,0,1.0,276.5,5,1,5,515,低价值用户,0,0,0,1,3,低价值用户,0.02,低风险
50632,0,5.0,Pad,1,35.0,Single,3,Female,3.0,7.0,12.0,7.0,Mobile Phone,10,3,0,5.0,140.25,2,5,1,251,普通用户,1,2,0,4,0,高价值忠诚用户,0.01,低风险
50633,0,7.0,Mobile Phone,3,6.0,Married,1,Male,3.0,1.0,11.0,9.0,Laptop & Accessory,1,2,0,1.0,197.25,1,1,4,114,低价值用户,0,1,1,3,1,新用户,0.02,低风险
50634,0,33.0,Mobile Phone,3,6.0,Divorced,3,Male,3.0,1.0,14.0,3.0,Fashion,4,2,1,0.0,219.04,4,1,5,415,低价值用户,0,0,1,0,3,低价值用户,0.03,低风险
50635,0,9.0,Phone,2,30.0,Single,3,Male,2.0,1.0,16.0,4.0,Household,2,4,0,0.0,121.77,3,1,1,311,低价值用户,2,2,1,2,2,普通活跃用户,0.13,低风险
50636,0,26.0,Pad,3,8.0,Divorced,4,Female,2.0,6.0,12.0,12.0,Fashion,3,4,0,0.0,175.25,1,5,4,154,高价值用户,1,0,0,0,3,低价值用户,0.01,低风险
50637,1,3.0,Phone,1,21.0,Married,3,Male,2.0,1.0,14.0,0.0,Laptop & Accessory,8,3,0,0.0,148.34,5,1,2,512,低价值用户,2,1,1,3,2,普通活跃用户,0.93,高风险
50638,1,9.0,Pad,1,8.0,Divorced,3,Male,2.0,1.0,14.0,2.0,Household,7,5,1,1.0,120.42,5,1,1,511,低价值用户,1,0,1,2,2,普通活跃用户,0.64,高风险
50639,0,9.0,Phone,3,16.0,Divorced,3,Female,2.0,1.0,19.0,0.0,Household,2,3,1,0.0,122.2,5,1,1,511,低价值用户,2,0,0,2,2,普通活跃用户,0.06,低风险
50640,0,1.0,Mobile Phone,3,16.0,Divorced,3,Male,3.0,1.0,22.0,0.0,Mobile Phone,2,4,0,1.0,110.52,5,1,1,511,低价值用户,0,0,1,4,1,新用户,0.07,低风险
50641,0,11.0,Pad,1,9.0,Divorced,3,Male,3.0,2.0,16.0,2.0,Household,4,3,0,2.0,128.21,5,2,1,521,普通用户,1,0,1,2,2,普通活跃用户,0.01,低风险
50642,0,23.0,Mobile Phone,1,8.0,Divorced,3,Male,3.0,7.0,15.0,7.0,Others,3,3,1,7.0,292.37,2,5,5,255,高价值用户,0,0,1,5,0,高价值忠诚用户,0.01,低风险
50643,0,13.0,Phone,1,9.0,Single,3,Female,2.0,1.0,15.0,1.0,Laptop & Accessory,4,4,0,1.0,141.07,5,1,2,512,低价值用户,2,2,0,3,2,普通活跃用户,0.03,低风险
50644,0,13.0,Mobile Phone,3,32.0,Divorced,3,Male,3.0,7.0,14.0,5.0,Laptop & Accessory,2,5,0,5.0,183.96,2,5,4,254,高价值用户,0,0,1,3,0,高价值忠诚用户,0.02,低风险
50645,0,9.0,Pad,1,6.0,Married,4,Female,3.0,1.0,13.0,3.0,Household,2,3,0,1.0,120.07,4,1,1,411,低价值用户,1,1,0,2,2,普通活跃用户,0.07,低风险
50646,0,19.0,Mobile Phone,1,6.0,Married,3,Male,2.0,2.0,15.0,2.0,Others,10,2,0,1.0,296.27,5,2,5,525,普通用户,0,1,1,5,1,新用户,0.02,低风险
50647,0,27.0,Mobile Phone,3,8.0,Divorced,4,Female,2.0,7.0,11.0,0.0,Fashion,7,3,0,6.0,206.86,5,5,4,554,高价值用户,0,0,0,0,3,低价值用户,0.02,低风险
50648,0,29.0,Pad,1,15.0,Divorced,3,Female,3.0,1.0,19.0,3.0,Household,3,3,0,0.0,129.42,4,1,1,411,低价值用户,1,0,0,2,2,普通活跃用户,0.0,低风险
50649,0,9.0,Mobile Phone,1,18.0,Single,4,Female,2.0,7.0,11.0,8.0,Fashion,1,2,0,5.0,188.58,2,5,4,254,高价值用户,0,2,0,0,0,高价值忠诚用户,0.01,低风险
50650,0,28.0,Pad,1,8.0,Single,4,Male,2.0,6.0,15.0,2.0,Grocery,8,5,0,1.0,267.56,5,5,5,555,高价值用户,1,2,1,1,3,低价值用户,0.01,低风险
50651,0,16.0,Mobile Phone,3,31.0,Married,4,Male,3.0,2.0,13.0,0.0,Fashion,6,2,0,1.0,234.0,5,2,5,525,普通用户,0,1,1,0,3,低价值用户,0.05,低风险
50652,1,3.0,Pad,3,14.0,Single,3,Female,2.0,1.0,14.0,2.0,Household,2,2,1,0.0,123.23,5,1,1,511,低价值用户,1,2,0,2,2,普通活跃用户,0.92,高风险
50653,1,9.0,Mobile Phone,1,16.0,Single,4,Female,2.0,1.0,13.0,0.0,Mobile Phone,2,5,0,1.0,114.16,5,1,1,511,低价值用户,0,2,0,4,2,普通活跃用户,0.82,高风险
50654,0,19.0,Phone,1,14.0,Married,4,Female,3.0,1.0,23.0,7.0,Laptop & Accessory,9,5,1,1.0,146.15,2,1,2,212,低价值用户,2,1,0,3,2,普通活跃用户,0.02,低风险
50655,1,14.0,Phone,1,14.0,Divorced,3,Male,2.0,2.0,12.0,7.0,Household,10,3,1,1.0,124.61,2,2,1,221,普通用户,2,0,1,2,2,普通活跃用户,0.14,低风险
50656,1,3.0,Pad,1,30.0,Single,4,Male,3.0,1.0,12.0,9.0,Fashion,2,5,0,0.0,187.22,1,1,4,114,低价值用户,1,2,1,0,3,低价值用户,0.75,高风险
50657,0,3.0,Phone,1,6.0,Divorced,4,Male,2.0,1.0,16.0,3.0,Mobile Phone,2,5,0,0.0,139.55,4,1,1,411,低价值用户,2,0,1,4,2,普通活跃用户,0.01,低风险
50658,0,3.0,Mobile Phone,1,26.0,Divorced,3,Male,2.0,1.0,15.0,2.0,Laptop & Accessory,1,5,0,1.0,199.57,5,1,4,514,低价值用户,0,0,1,3,1,新用户,0.27,中风险
50659,0,14.0,Phone,1,13.0,Divorced,1,Female,2.0,1.0,13.0,8.0,Household,2,3,0,1.0,133.76,2,1,1,211,低价值用户,2,0,0,2,2,普通活跃用户,0.0,低风险
50660,0,11.0,Mobile Phone,1,23.0,Divorced,4,Female,3.0,1.0,18.0,9.0,Fashion,1,3,0,0.0,188.23,1,1,4,114,低价值用户,0,0,0,0,3,低价值用户,0.03,低风险
50661,0,13.0,Mobile Phone,1,26.0,Divorced,3,Male,3.0,11.0,20.0,1.0,Fashion,5,2,0,4.0,203.22,5,5,4,554,高价值用户,0,0,1,0,0,高价值忠诚用户,0.0,低风险
50662,0,3.0,Pad,1,14.0,Divorced,5,Male,2.0,1.0,19.0,2.0,Mobile Phone,2,3,0,1.0,146.21,5,1,2,512,低价值用户,1,0,1,4,2,普通活跃用户,0.11,低风险
50663,0,28.0,Pad,1,8.0,Divorced,3,Male,3.0,1.0,18.0,3.0,Fashion,4,4,0,1.0,209.76,4,1,5,415,低价值用户,1,0,1,0,3,低价值用户,0.01,低风险
50664,0,1.0,Phone,1,16.0,Single,3,Female,2.0,1.0,13.0,7.0,Laptop & Accessory,4,3,0,1.0,136.6,2,1,1,211,低价值用户,2,2,0,3,2,普通活跃用户,0.14,低风险
50665,1,7.0,Mobile Phone,2,6.0,Divorced,4,Male,3.0,3.0,14.0,6.0,Fashion,10,5,0,2.0,204.82,2,4,4,244,高价值用户,0,0,1,0,3,低价值用户,0.97,高风险
50666,0,6.0,Mobile Phone,1,11.0,Married,4,Male,2.0,1.0,15.0,2.0,Fashion,5,2,0,0.0,171.19,5,1,3,513,低价值用户,0,1,1,0,3,低价值用户,0.02,低风险
50667,1,3.0,Mobile Phone,3,10.0,Single,3,Male,2.0,4.0,22.0,7.0,Fashion,1,5,1,3.0,195.82,2,4,4,244,高价值用户,0,2,1,0,3,低价值用户,0.95,高风险
50668,1,3.0,Pad,1,35.0,Single,4,Female,2.0,3.0,22.0,8.0,Laptop & Accessory,2,3,0,3.0,145.08,2,4,2,242,普通用户,1,2,0,3,2,普通活跃用户,0.85,高风险
50669,0,9.0,Phone,1,21.0,Married,3,Male,2.0,2.0,16.0,2.0,Household,2,3,0,2.0,122.07,5,2,1,521,普通用户,2,1,1,2,2,普通活跃用户,0.02,低风险
50670,0,7.0,Pad,1,9.0,Single,3,Male,2.0,1.0,17.0,4.0,Laptop & Accessory,1,2,0,1.0,177.56,3,1,4,314,低价值用户,1,2,1,3,2,普通活跃用户,0.01,低风险
50671,0,13.0,Mobile Phone,3,16.0,Married,4,Female,2.0,1.0,14.0,0.0,Laptop & Accessory,3,2,1,0.0,166.94,5,1,3,513,低价值用户,0,1,0,3,1,新用户,0.01,低风险
50672,1,3.0,Phone,1,10.0,Divorced,3,Male,2.0,5.0,15.0,6.0,Mobile Phone,2,2,1,5.0,136.91,2,5,1,251,普通用户,2,0,1,4,2,普通活跃用户,0.86,高风险
50673,1,3.0,Phone,1,14.0,Married,3,Male,2.0,1.0,20.0,0.0,Household,2,3,0,1.0,123.77,5,1,1,511,低价值用户,2,1,1,2,2,普通活跃用户,0.83,高风险
50674,1,9.0,Phone,1,31.0,Single,4,Male,2.0,2.0,20.0,2.0,Household,5,4,1,0.0,123.13,5,2,1,521,普通用户,2,2,1,2,2,普通活跃用户,0.72,高风险
50675,0,15.0,Mobile Phone,1,8.0,Divorced,3,Male,2.0,13.0,17.0,7.0,Grocery,1,5,0,1.0,276.65,2,5,5,255,高价值用户,0,0,1,1,0,高价值忠诚用户,0.05,低风险
50676,1,3.0,Pad,1,14.0,Married,4,Male,2.0,1.0,15.0,0.0,Household,2,4,0,0.0,125.96,5,1,1,511,低价值用户,1,1,1,2,2,普通活跃用户,0.84,高风险
50677,1,13.0,Pad,3,6.0,Single,3,Male,2.0,1.0,14.0,0.0,Laptop & Accessory,4,3,1,0.0,147.28,5,1,2,512,低价值用户,1,2,1,3,2,普通活跃用户,0.61,高风险
50678,0,6.0,Pad,3,13.0,Divorced,3,Female,1.0,1.0,17.0,2.0,Laptop & Accessory,1,4,0,1.0,143.02,5,1,2,512,低价值用户,1,0,0,3,2,普通活跃用户,0.04,低风险
50679,0,7.0,Pad,1,9.0,Divorced,4,Male,3.0,1.0,17.0,0.0,Household,4,2,0,1.0,129.79,5,1,1,511,低价值用户,1,0,1,2,2,普通活跃用户,0.06,低风险
50680,0,21.0,Pad,1,6.0,Single,1,Male,2.0,2.0,22.0,1.0,Grocery,3,2,0,1.0,268.85,5,2,5,525,普通用户,1,2,1,1,3,低价值用户,0.04,低风险
50681,0,18.0,Pad,3,15.0,Divorced,4,Female,3.0,4.0,13.0,12.0,Laptop & Accessory,2,3,0,0.0,155.93,1,4,3,143,中等价值用户,1,0,0,3,1,新用户,0.04,低风险
50682,0,25.0,Mobile Phone,1,13.0,Single,3,Male,2.0,4.0,19.0,0.0,Fashion,8,4,0,3.0,204.45,5,4,4,544,高价值用户,0,2,1,0,3,低价值用户,0.04,低风险
50683,0,11.0,Mobile Phone,3,16.0,Married,4,Male,3.0,2.0,14.0,7.0,Fashion,1,3,1,2.0,187.4,2,2,4,224,普通用户,0,1,1,0,3,低价值用户,0.0,低风险
50684,0,2.0,Phone,1,14.0,Married,3,Female,3.0,1.0,22.0,7.0,Household,5,2,0,0.0,125.14,2,1,1,211,低价值用户,2,1,0,2,2,普通活跃用户,0.17,低风险
50685,0,1.0,Mobile Phone,1,9.0,Married,3,Female,3.0,1.0,17.0,7.0,Fashion,1,4,0,0.0,176.55,2,1,4,214,低价值用户,0,1,0,0,3,低价值用户,0.06,低风险
50686,0,19.0,Mobile Phone,3,9.0,Divorced,3,Male,2.0,4.0,12.0,9.0,Grocery,4,3,0,1.0,274.65,1,4,5,145,高价值用户,0,0,1,1,3,低价值用户,0.0,低风险
50687,0,11.0,Mobile Phone,3,8.0,Single,3,Male,2.0,1.0,16.0,0.0,Fashion,8,4,0,1.0,173.51,5,1,4,514,低价值用户,0,2,1,0,3,低价值用户,0.04,低风险
50688,0,16.0,Pad,1,33.0,Divorced,3,Female,2.0,1.0,11.0,1.0,Fashion,9,5,0,0.0,208.2,5,1,4,514,低价值用户,1,0,0,0,3,低价值用户,0.03,低风险
50689,1,2.0,Pad,1,8.0,Married,3,Male,2.0,11.0,11.0,3.0,Grocery,8,2,0,7.0,221.69,4,5,5,455,高价值用户,1,1,1,1,0,高价值忠诚用户,0.94,高风险
50690,0,13.0,Mobile Phone,1,20.0,Single,4,Male,2.0,4.0,15.0,9.0,Others,2,3,0,4.0,296.26,1,4,5,145,高价值用户,0,2,1,5,0,高价值忠诚用户,0.02,低风险
50691,0,9.0,Phone,1,6.0,Single,4,Female,3.0,2.0,11.0,2.0,Household,2,4,1,0.0,120.7,5,2,1,521,普通用户,2,2,0,2,2,普通活跃用户,0.09,低风险
50692,0,12.0,Pad,1,15.0,Single,3,Male,3.0,1.0,15.0,3.0,Laptop & Accessory,21,4,0,1.0,167.82,4,1,3,413,低价值用户,1,2,1,3,1,新用户,0.05,低风险
50693,0,9.0,Pad,1,24.0,Single,3,Male,3.0,1.0,20.0,9.0,Laptop & Accessory,3,2,0,1.0,177.79,1,1,4,114,低价值用户,1,2,1,3,1,新用户,0.01,低风险
50694,0,4.0,Pad,3,26.0,Divorced,1,Male,3.0,2.0,12.0,2.0,Household,1,2,0,1.0,127.91,5,2,1,521,普通用户,1,0,1,2,2,普通活跃用户,0.04,低风险
50695,0,1.0,Phone,1,8.0,Divorced,4,Male,3.0,1.0,17.0,4.0,Household,1,4,0,0.0,132.01,3,1,1,311,低价值用户,2,0,1,2,2,普通活跃用户,0.0,低风险
50696,0,8.0,Pad,3,17.0,Married,3,Male,2.0,1.0,11.0,2.0,Laptop & Accessory,2,2,0,0.0,149.68,5,1,2,512,低价值用户,1,1,1,3,2,普通活跃用户,0.06,低风险
50697,0,22.0,Mobile Phone,3,14.0,Divorced,4,Male,2.0,2.0,17.0,3.0,Grocery,7,4,0,1.0,231.2,4,2,5,425,普通用户,0,0,1,1,3,低价值用户,0.02,低风险
50698,0,7.0,Pad,1,8.0,Single,3,Male,3.0,1.0,11.0,2.0,Laptop & Accessory,3,3,0,1.0,140.33,5,1,1,511,低价值用户,1,2,1,3,2,普通活跃用户,0.01,低风险
50699,0,2.0,Pad,1,16.0,Married,3,Female,3.0,1.0,14.0,1.0,Household,1,4,0,1.0,132.91,5,1,1,511,低价值用户,1,1,0,2,2,普通活跃用户,0.11,低风险
50700,0,15.0,Phone,1,35.0,Single,5,Male,2.0,1.0,19.0,0.0,Laptop & Accessory,5,2,0,1.0,142.72,5,1,2,512,低价值用户,2,2,1,3,2,普通活跃用户,0.04,低风险
50701,0,2.0,Mobile Phone,1,14.0,Divorced,4,Male,3.0,1.0,13.0,2.0,Laptop & Accessory,2,2,1,0.0,150.56,5,1,2,512,低价值用户,0,0,1,3,1,新用户,0.03,低风险
50702,0,11.0,Phone,2,6.0,Divorced,1,Male,3.0,5.0,13.0,0.0,Household,2,3,0,1.0,128.44,5,5,1,551,普通用户,2,0,1,2,2,普通活跃用户,0.05,低风险
50703,0,4.0,Pad,1,12.0,Married,4,Male,3.0,1.0,14.0,2.0,Household,2,3,1,1.0,127.03,5,1,1,511,低价值用户,1,1,1,2,2,普通活跃用户,0.02,低风险
50704,1,9.0,Pad,1,14.0,Single,3,Male,3.0,1.0,12.0,0.0,Mobile Phone,2,3,0,0.0,119.04,5,1,1,511,低价值用户,1,2,1,4,2,普通活跃用户,0.85,高风险
50705,1,3.0,Mobile Phone,3,15.0,Single,3,Female,3.0,1.0,17.0,3.0,Laptop & Accessory,1,5,1,0.0,182.24,4,1,4,414,低价值用户,0,2,0,3,1,新用户,0.83,高风险
50706,0,14.0,Phone,1,18.0,Divorced,3,Male,2.0,1.0,11.0,0.0,Mobile Phone,4,2,1,1.0,147.66,5,1,2,512,低价值用户,2,0,1,4,2,普通活跃用户,0.02,低风险
50707,1,3.0,Pad,1,14.0,Divorced,3,Male,3.0,2.0,12.0,2.0,Household,2,3,0,2.0,126.1,5,2,1,521,普通用户,1,0,1,2,2,普通活跃用户,0.78,高风险
50708,0,13.0,Mobile Phone,1,31.0,Married,4,Female,2.0,1.0,13.0,3.0,Laptop & Accessory,8,2,0,0.0,157.31,4,1,3,413,低价值用户,0,1,0,3,1,新用户,0.01,低风险
50709,0,3.0,Phone,1,14.0,Divorced,4,Male,2.0,2.0,13.0,2.0,Household,2,3,0,2.0,125.39,5,2,1,521,普通用户,2,0,1,2,2,普通活跃用户,0.15,低风险
50710,0,7.0,Mobile Phone,3,15.0,Divorced,3,Female,3.0,1.0,20.0,3.0,Laptop & Accessory,2,3,0,1.0,157.14,4,1,3,413,低价值用户,0,0,0,3,1,新用户,0.0,低风险
50711,0,8.0,Phone,2,14.0,Single,3,Male,3.0,1.0,17.0,4.0,Mobile Phone,2,3,0,0.0,143.23,3,1,2,312,低价值用户,2,2,1,4,2,普通活跃用户,0.01,低风险
50712,1,3.0,Mobile Phone,3,29.0,Divorced,4,Female,2.0,3.0,13.0,10.0,Fashion,2,5,0,0.0,173.36,1,4,4,144,高价值用户,0,0,0,0,3,低价值用户,0.44,中风险
50713,0,13.0,Pad,1,15.0,Single,3,Female,2.0,2.0,17.0,13.0,Fashion,10,3,0,0.0,234.99,1,2,5,125,普通用户,1,2,0,0,3,低价值用户,0.03,低风险
50714,1,5.0,Pad,3,18.0,Single,3,Male,2.0,2.0,12.0,14.0,Grocery,1,5,1,7.0,237.58,1,2,5,125,普通用户,1,2,1,1,0,高价值忠诚用户,0.85,高风险
50715,0,15.0,Mobile Phone,3,10.0,Single,3,Male,2.0,1.0,13.0,5.0,Laptop & Accessory,8,5,0,1.0,151.55,2,1,2,212,低价值用户,0,2,1,3,1,新用户,0.02,低风险
50716,0,9.0,Phone,1,6.0,Divorced,4,Male,2.0,1.0,12.0,7.0,Household,7,3,0,1.0,122.58,2,1,1,211,低价值用户,2,0,1,2,2,普通活跃用户,0.01,低风险
50717,0,3.0,Phone,1,30.0,Single,3,Male,2.0,1.0,22.0,2.0,Mobile Phone,9,4,0,1.0,135.97,5,1,1,511,低价值用户,2,2,1,4,2,普通活跃用户,0.16,低风险
50718,1,3.0,Phone,1,14.0,Divorced,3,Female,3.0,1.0,11.0,0.0,Household,2,2,1,1.0,125.15,5,1,1,511,低价值用户,2,0,0,2,2,普通活跃用户,0.77,高风险
50719,0,3.0,Phone,1,9.0,Divorced,1,Male,2.0,1.0,22.0,7.0,Mobile Phone,2,2,0,1.0,144.2,2,1,2,212,低价值用户,2,0,1,4,2,普通活跃用户,0.09,低风险
50720,0,3.0,Mobile Phone,3,16.0,Divorced,4,Male,3.0,1.0,18.0,4.0,Laptop & Accessory,2,3,0,1.0,165.78,3,1,3,313,低价值用户,0,0,1,3,1,新用户,0.02,低风险
50721,0,13.0,Pad,1,32.0,Divorced,4,Female,3.0,1.0,13.0,0.0,Laptop & Accessory,4,2,1,1.0,144.22,5,1,2,512,低价值用户,1,0,0,3,2,普通活跃用户,0.07,低风险
50722,0,8.0,Mobile Phone,1,8.0,Married,4,Male,2.0,6.0,18.0,4.0,Fashion,3,4,0,6.0,202.74,3,5,4,354,高价值用户,0,1,1,0,0,高价值忠诚用户,0.03,低风险
50723,0,7.0,Pad,1,6.0,Single,4,Male,3.0,4.0,20.0,9.0,Laptop & Accessory,1,5,0,1.0,153.43,1,4,2,142,普通用户,1,2,1,3,2,普通活跃用户,0.0,低风险
50724,0,8.0,Pad,1,14.0,Divorced,4,Male,2.0,2.0,13.0,2.0,Household,2,2,0,2.0,123.76,5,2,1,521,普通用户,1,0,1,2,2,普通活跃用户,0.02,低风险
50725,1,6.0,Mobile Phone,3,15.0,Single,5,Female,2.0,1.0,13.0,3.0,Laptop & Accessory,9,3,0,1.0,153.46,4,1,2,412,低价值用户,0,2,0,3,1,新用户,0.69,高风险
50726,0,5.0,Pad,3,8.0,Married,3,Female,3.0,1.0,12.0,0.0,Household,2,5,0,0.0,128.27,5,1,1,511,低价值用户,1,1,0,2,2,普通活跃用户,0.3,中风险
50727,0,29.0,Mobile Phone,1,10.0,Married,3,Female,3.0,4.0,15.0,2.0,Others,5,5,0,0.0,299.43,5,4,5,545,高价值用户,0,1,0,5,1,新用户,0.01,低风险
50728,0,2.0,Phone,1,12.0,Divorced,3,Female,3.0,1.0,13.0,8.0,Household,2,2,0,0.0,131.31,2,1,1,211,低价值用户,2,0,0,2,2,普通活跃用户,0.01,低风险
50729,0,3.0,Phone,1,14.0,Single,3,Male,2.0,1.0,25.0,0.0,Household,2,5,0,0.0,125.52,5,1,1,511,低价值用户,2,2,1,2,2,普通活跃用户,0.09,低风险
50730,0,18.0,Phone,1,13.0,Divorced,3,Female,2.0,1.0,19.0,2.0,Mobile Phone,5,3,1,1.0,144.77,5,1,2,512,低价值用户,2,0,0,4,2,普通活跃用户,0.01,低风险
50731,0,13.0,Mobile Phone,1,6.0,Divorced,4,Female,2.0,3.0,13.0,11.0,Laptop & Accessory,2,2,0,3.0,164.74,1,4,3,143,中等价值用户,0,0,0,3,1,新用户,0.0,低风险
50732,0,3.0,Phone,1,9.0,Single,4,Male,3.0,1.0,12.0,2.0,Household,2,3,0,0.0,130.33,5,1,1,511,低价值用户,2,2,1,2,2,普通活跃用户,0.16,低风险
50733,1,7.0,Phone,1,16.0,Single,3,Male,3.0,1.0,11.0,2.0,Household,2,3,1,1.0,129.36,5,1,1,511,低价值用户,2,2,1,2,2,普通活跃用户,0.92,高风险
50734,0,26.0,Mobile Phone,1,13.0,Married,3,Female,2.0,4.0,18.0,7.0,Others,4,3,0,1.0,286.06,2,4,5,245,高价值用户,0,1,0,5,1,新用户,0.0,低风险
50735,0,9.0,Phone,1,21.0,Divorced,5,Female,3.0,1.0,18.0,3.0,Household,1,2,1,1.0,121.68,4,1,1,411,低价值用户,2,0,0,2,2,普通活跃用户,0.02,低风险
50736,1,3.0,Pad,1,9.0,Divorced,4,Male,3.0,1.0,11.0,0.0,Household,1,2,1,0.0,128.53,5,1,1,511,低价值用户,1,0,1,2,2,普通活跃用户,0.92,高风险
50737,0,19.0,Mobile Phone,3,8.0,Divorced,3,Female,3.0,15.0,23.0,9.0,Grocery,9,5,0,1.0,270.48,1,5,5,155,高价值用户,0,0,0,1,0,高价值忠诚用户,0.02,低风险
50738,0,9.0,Pad,1,23.0,Single,5,Male,3.0,1.0,13.0,0.0,Household,3,3,0,1.0,122.9,5,1,1,511,低价值用户,1,2,1,2,2,普通活跃用户,0.19,低风险
50739,0,6.0,Phone,2,8.0,Divorced,3,Male,2.0,1.0,13.0,4.0,Mobile Phone,2,3,0,0.0,136.0,3,1,1,311,低价值用户,2,0,1,4,2,普通活跃用户,0.01,低风险
50740,1,9.0,Pad,1,11.0,Married,4,Male,3.0,1.0,17.0,0.0,Household,7,5,0,1.0,121.07,5,1,1,511,低价值用户,1,1,1,2,2,普通活跃用户,0.86,高风险
50741,0,3.0,Phone,3,35.0,Married,3,Male,3.0,1.0,19.0,3.0,Laptop & Accessory,9,5,0,1.0,141.15,4,1,2,412,低价值用户,2,1,1,3,2,普通活跃用户,0.2,中风险
50742,0,13.0,Pad,3,8.0,Divorced,3,Male,3.0,1.0,12.0,0.0,Laptop & Accessory,6,4,0,1.0,143.27,5,1,2,512,低价值用户,1,0,1,3,2,普通活跃用户,0.04,低风险
50743,0,23.0,Pad,1,8.0,Divorced,3,Female,1.0,2.0,22.0,2.0,Grocery,3,5,0,1.0,278.56,5,2,5,525,普通用户,1,0,0,1,3,低价值用户,0.0,低风险
50744,0,1.0,Phone,1,25.0,Divorced,4,Male,3.0,3.0,12.0,3.0,Household,2,5,0,1.0,131.96,4,4,1,441,普通用户,2,0,1,2,2,普通活跃用户,0.03,低风险
50745,0,19.0,Mobile Phone,1,21.0,Divorced,3,Male,2.0,1.0,11.0,3.0,Others,6,4,0,1.0,290.81,4,1,5,415,低价值用户,0,0,1,5,1,新用户,0.01,低风险
50746,0,8.0,Mobile Phone,3,23.0,Divorced,3,Male,3.0,1.0,15.0,7.0,Laptop & Accessory,4,5,1,1.0,189.66,2,1,4,214,低价值用户,0,0,1,3,1,新用户,0.05,低风险
50747,1,9.0,Phone,1,23.0,Divorced,3,Female,3.0,1.0,13.0,0.0,Household,2,4,0,0.0,122.1,5,1,1,511,低价值用户,2,0,0,2,2,普通活跃用户,0.42,中风险
50748,0,6.0,Pad,3,31.0,Divorced,3,Female,2.0,1.0,12.0,1.0,Laptop & Accessory,2,3,0,0.0,145.39,5,1,2,512,低价值用户,1,0,0,3,2,普通活跃用户,0.08,低风险
50749,0,9.0,Phone,1,12.0,Married,5,Male,3.0,1.0,14.0,7.0,Household,2,3,0,0.0,127.41,2,1,1,211,低价值用户,2,1,1,2,2,普通活跃用户,0.01,低风险
50750,0,3.0,Phone,1,13.0,Married,3,Male,2.0,8.0,13.0,9.0,Laptop & Accessory,2,3,0,8.0,134.91,1,5,1,151,普通用户,2,1,1,3,0,高价值忠诚用户,0.08,低风险
50751,0,17.0,Phone,1,35.0,Single,3,Male,2.0,1.0,25.0,17.0,Laptop & Accessory,2,2,0,1.0,145.41,1,1,2,112,低价值用户,2,2,1,3,2,普通活跃用户,0.06,低风险
50752,0,3.0,Phone,3,27.0,Single,1,Male,3.0,2.0,17.0,2.0,Household,2,2,0,0.0,126.78,5,2,1,521,普通用户,2,2,1,2,2,普通活跃用户,0.29,中风险
50753,0,19.0,Mobile Phone,1,8.0,Married,3,Male,2.0,1.0,11.0,4.0,Laptop & Accessory,3,2,0,1.0,173.79,3,1,4,314,低价值用户,0,1,1,3,1,新用户,0.0,低风险
50754,0,15.0,Pad,2,8.0,Divorced,1,Male,3.0,1.0,16.0,3.0,Laptop & Accessory,8,5,0,0.0,162.72,4,1,3,413,低价值用户,1,0,1,3,1,新用户,0.03,低风险
50755,0,33.0,Mobile Phone,3,13.0,Married,1,Male,2.0,1.0,18.0,9.0,Laptop & Accessory,1,2,1,0.0,152.2,1,1,2,112,低价值用户,0,1,1,3,1,新用户,0.01,低风险
50756,0,5.0,Pad,1,19.0,Divorced,4,Female,3.0,2.0,20.0,2.0,Household,2,4,0,0.0,127.43,5,2,1,521,普通用户,1,0,0,2,2,普通活跃用户,0.04,低风险
50757,0,5.0,Pad,1,8.0,Single,3,Female,2.0,1.0,14.0,7.0,Laptop & Accessory,5,3,1,1.0,149.98,2,1,2,212,低价值用户,1,2,0,3,2,普通活跃用户,0.05,低风险
